Date,Year,Month,Day_of_Week,Total_Registered,Academic_Status,Semester_Phase,Exam_Pressure,Is_Veg_Special,Is_NonVeg,Menu_Score,Temp_Max,Rain_mm,Target_Breakfast,Target_Lunch,Target_Dinner,Lag_1_Dinner,Lag_7_Dinner,Rolling_Avg_3Day,Cos_Month,Sin_Month
2022-04-28,2022,4,3,550,Regular,End,0.0,1,0,1.05,33.0,0.0,255,362,426,401.0,428.0,390.0,-0.4999999999999998,0.8660254037844387
2022-04-29,2022,4,4,550,Regular,End,0.0,1,1,1.15,32.8,0.0,296,419,494,426.0,482.0,440.3333333333333,-0.4999999999999998,0.8660254037844387
2022-04-30,2022,4,5,550,Regular,End,0.0,0,0,1.05,29.7,0.0,172,388,432,494.0,443.0,450.6666666666667,-0.4999999999999998,0.8660254037844387
2022-05-01,2022,5,6,550,Regular,End,0.0,1,1,1.2,35.0,0.0,201,453,504,432.0,488.0,476.6666666666667,-0.8660254037844387,0.49999999999999994
2022-05-02,2022,5,0,550,Regular,End,0.0,1,1,1.1,37.3,0.0,262,372,438,504.0,465.0,458.0,-0.8660254037844387,0.49999999999999994
2022-05-03,2022,5,1,550,Regular,End,0.0,0,0,0.85,33.8,0.0,205,291,343,438.0,343.0,428.3333333333333,-0.8660254037844387,0.49999999999999994
2022-05-04,2022,5,2,550,Regular,End,0.0,0,0,1.0,38.7,0.0,237,336,396,343.0,401.0,392.3333333333333,-0.8660254037844387,0.49999999999999994
2022-05-05,2022,5,3,550,Exam,End,1.0,1,0,1.05,37.9,0.0,358,406,478,396.0,426.0,405.6666666666667,-0.8660254037844387,0.49999999999999994
2022-05-06,2022,5,4,550,Exam,End,1.0,1,1,1.15,35.7,0.0,401,454,535,478.0,494.0,469.6666666666667,-0.8660254037844387,0.49999999999999994
2022-05-07,2022,5,5,550,Exam,End,1.0,0,0,1.05,35.0,0.0,362,434,483,535.0,432.0,498.6666666666667,-0.8660254037844387,0.49999999999999994
2022-05-08,2022,5,6,550,Exam,End,1.0,1,1,1.2,34.4,0.0,406,487,542,483.0,504.0,520.0,-0.8660254037844387,0.49999999999999994
2022-05-09,2022,5,0,550,Exam,End,1.0,1,1,1.1,39.6,0.0,390,442,520,542.0,438.0,515.0,-0.8660254037844387,0.49999999999999994
2022-05-10,2022,5,1,550,Exam,End,1.0,0,0,0.85,41.2,0.0,297,337,397,520.0,343.0,486.3333333333333,-0.8660254037844387,0.49999999999999994
2022-05-11,2022,5,2,550,Exam,End,1.0,0,0,1.0,37.3,0.0,363,411,484,397.0,396.0,467.0,-0.8660254037844387,0.49999999999999994
2022-05-12,2022,5,3,550,Exam,End,1.0,1,0,1.05,33.8,0.0,389,441,519,484.0,478.0,466.6666666666667,-0.8660254037844387,0.49999999999999994
2022-05-13,2022,5,4,550,Exam,End,1.0,1,1,1.15,40.4,0.0,412,467,550,519.0,535.0,517.6666666666666,-0.8660254037844387,0.49999999999999994
2022-05-14,2022,5,5,550,Exam,End,1.0,0,0,1.05,37.3,0.0,361,433,482,550.0,483.0,517.0,-0.8660254037844387,0.49999999999999994
2022-05-15,2022,5,6,550,Exam,End,1.0,1,1,1.2,35.5,0.0,412,495,550,482.0,542.0,527.3333333333334,-0.8660254037844387,0.49999999999999994
2022-05-16,2022,5,0,550,Semester_Break,End,0.0,1,1,1.1,41.2,0.0,33,47,56,550.0,520.0,362.6666666666667,-0.8660254037844387,0.49999999999999994
2022-05-17,2022,5,1,550,Semester_Break,End,0.0,0,0,0.85,34.4,0.0,25,36,43,56.0,397.0,216.33333333333334,-0.8660254037844387,0.49999999999999994
2022-05-18,2022,5,2,550,Semester_Break,End,0.0,0,0,1.0,38.3,0.0,29,41,49,43.0,484.0,49.333333333333336,-0.8660254037844387,0.49999999999999994
2022-05-19,2022,5,3,550,Semester_Break,End,0.0,1,0,1.05,41.2,0.0,30,42,50,49.0,519.0,47.333333333333336,-0.8660254037844387,0.49999999999999994
2022-05-20,2022,5,4,550,Semester_Break,End,0.0,1,1,1.15,36.5,0.0,35,50,59,50.0,550.0,52.666666666666664,-0.8660254037844387,0.49999999999999994
2022-05-21,2022,5,5,550,Semester_Break,End,0.0,0,0,1.05,36.7,0.0,20,45,50,59.0,482.0,53.0,-0.8660254037844387,0.49999999999999994
2022-05-22,2022,5,6,550,Semester_Break,End,0.0,1,1,1.2,40.6,0.0,22,51,57,50.0,550.0,55.333333333333336,-0.8660254037844387,0.49999999999999994
2022-05-23,2022,5,0,550,Semester_Break,End,0.0,1,1,1.1,39.1,0.0,34,48,57,57.0,56.0,54.666666666666664,-0.8660254037844387,0.49999999999999994
2022-05-24,2022,5,1,550,Semester_Break,End,0.0,0,0,0.85,33.9,0.0,25,35,42,57.0,43.0,52.0,-0.8660254037844387,0.49999999999999994
2022-05-25,2022,5,2,550,Semester_Break,End,0.0,0,0,1.0,39.9,0.0,30,43,51,42.0,49.0,50.0,-0.8660254037844387,0.49999999999999994
2022-05-26,2022,5,3,550,Semester_Break,End,0.0,1,0,1.05,37.3,0.0,31,45,53,51.0,50.0,48.666666666666664,-0.8660254037844387,0.49999999999999994
2022-05-27,2022,5,4,550,Semester_Break,End,0.0,1,1,1.15,34.7,0.0,35,50,59,53.0,59.0,54.333333333333336,-0.8660254037844387,0.49999999999999994
2022-05-28,2022,5,5,550,Semester_Break,End,0.0,0,0,1.05,33.8,0.0,20,45,50,59.0,50.0,54.0,-0.8660254037844387,0.49999999999999994
2022-05-29,2022,5,6,550,Semester_Break,End,0.0,1,1,1.2,40.3,0.0,24,54,61,50.0,57.0,56.666666666666664,-0.8660254037844387,0.49999999999999994
2022-05-30,2022,5,0,550,Semester_Break,End,0.0,1,1,1.1,39.5,0.0,31,44,52,61.0,57.0,54.333333333333336,-0.8660254037844387,0.49999999999999994
2022-05-31,2022,5,1,550,Semester_Break,End,0.0,0,0,0.85,38.7,0.0,24,34,41,52.0,42.0,51.333333333333336,-0.8660254037844387,0.49999999999999994
2022-06-01,2022,6,2,550,Semester_Break,Mid,0.0,0,0,1.0,44.8,0.0,31,44,52,41.0,51.0,48.333333333333336,-1.0,1.2246467991473532e-16
2022-06-02,2022,6,3,550,Semester_Break,Mid,0.0,1,0,1.05,44.2,0.0,30,43,51,52.0,53.0,48.0,-1.0,1.2246467991473532e-16
2022-06-03,2022,6,4,550,Semester_Break,Mid,0.0,1,1,1.15,42.6,0.0,34,48,57,51.0,59.0,53.333333333333336,-1.0,1.2246467991473532e-16
2022-06-04,2022,6,5,550,Semester_Break,Mid,0.0,0,0,1.05,42.1,0.0,21,47,53,57.0,50.0,53.666666666666664,-1.0,1.2246467991473532e-16
2022-06-05,2022,6,6,550,Semester_Break,Mid,0.0,1,1,1.2,42.2,0.0,23,52,58,53.0,61.0,56.0,-1.0,1.2246467991473532e-16
2022-06-06,2022,6,0,550,Semester_Break,Mid,0.0,1,1,1.1,43.9,0.0,32,45,54,58.0,52.0,55.0,-1.0,1.2246467991473532e-16
2022-06-07,2022,6,1,550,Semester_Break,Mid,0.0,0,0,0.85,39.2,0.0,24,34,41,54.0,41.0,51.0,-1.0,1.2246467991473532e-16
2022-06-08,2022,6,2,550,Semester_Break,Mid,0.0,0,0,1.0,43.2,0.0,31,44,52,41.0,52.0,49.0,-1.0,1.2246467991473532e-16
2022-06-09,2022,6,3,550,Semester_Break,Mid,0.0,1,0,1.05,46.9,0.0,30,42,50,52.0,51.0,47.666666666666664,-1.0,1.2246467991473532e-16
2022-06-10,2022,6,4,550,Semester_Break,Mid,0.0,1,1,1.15,43.9,0.0,32,45,54,50.0,57.0,52.0,-1.0,1.2246467991473532e-16
2022-06-11,2022,6,5,550,Semester_Break,Mid,0.0,0,0,1.05,42.0,0.0,20,46,52,54.0,53.0,52.0,-1.0,1.2246467991473532e-16
2022-06-12,2022,6,6,550,Semester_Break,Mid,0.0,1,1,1.2,45.0,0.0,23,52,58,52.0,58.0,54.666666666666664,-1.0,1.2246467991473532e-16
2022-06-13,2022,6,0,550,Semester_Break,Mid,0.0,1,1,1.1,46.1,0.0,31,45,53,58.0,54.0,54.333333333333336,-1.0,1.2246467991473532e-16
2022-06-14,2022,6,1,550,Semester_Break,Mid,0.0,0,0,0.85,44.7,0.0,24,34,41,53.0,41.0,50.666666666666664,-1.0,1.2246467991473532e-16
2022-06-15,2022,6,2,550,Semester_Break,Mid,0.0,0,0,1.0,40.2,0.0,30,43,51,41.0,52.0,48.333333333333336,-1.0,1.2246467991473532e-16
2022-06-16,2022,6,3,550,Semester_Break,Mid,0.0,1,0,1.05,43.6,0.0,30,43,51,51.0,50.0,47.666666666666664,-1.0,1.2246467991473532e-16
2022-06-17,2022,6,4,550,Semester_Break,Mid,0.0,1,1,1.15,42.1,0.0,33,46,55,51.0,54.0,52.333333333333336,-1.0,1.2246467991473532e-16
2022-06-18,2022,6,5,550,Semester_Break,Mid,0.0,0,0,1.05,45.7,0.0,21,48,54,55.0,52.0,53.333333333333336,-1.0,1.2246467991473532e-16
2022-06-19,2022,6,6,550,Semester_Break,Mid,0.0,1,1,1.2,44.8,0.0,24,54,60,54.0,58.0,56.333333333333336,-1.0,1.2246467991473532e-16
2022-06-20,2022,6,0,550,Semester_Break,Mid,0.0,1,1,1.1,45.4,0.0,32,45,54,60.0,53.0,56.0,-1.0,1.2246467991473532e-16
2022-06-21,2022,6,1,550,Semester_Break,Mid,0.0,0,0,0.85,42.5,0.0,25,35,42,54.0,41.0,52.0,-1.0,1.2246467991473532e-16
2022-06-22,2022,6,2,550,Semester_Break,Mid,0.0,0,0,1.0,44.3,0.0,30,42,50,42.0,51.0,48.666666666666664,-1.0,1.2246467991473532e-16
2022-06-23,2022,6,3,550,Semester_Break,Mid,0.0,1,0,1.05,43.9,0.0,30,42,50,50.0,51.0,47.333333333333336,-1.0,1.2246467991473532e-16
2022-06-24,2022,6,4,550,Semester_Break,Mid,0.0,1,1,1.15,40.3,0.0,34,49,58,50.0,55.0,52.666666666666664,-1.0,1.2246467991473532e-16
2022-06-25,2022,6,5,550,Semester_Break,Mid,0.0,0,0,1.05,42.4,0.0,21,48,54,58.0,54.0,54.0,-1.0,1.2246467991473532e-16
2022-06-26,2022,6,6,550,Semester_Break,Mid,0.0,1,1,1.2,46.3,0.0,22,51,57,54.0,60.0,56.333333333333336,-1.0,1.2246467991473532e-16
2022-06-27,2022,6,0,550,Semester_Break,Mid,0.0,1,1,1.1,42.6,0.0,34,48,57,57.0,54.0,56.0,-1.0,1.2246467991473532e-16
2022-06-28,2022,6,1,550,Semester_Break,Mid,0.0,0,0,0.85,40.7,0.0,25,35,42,57.0,42.0,52.0,-1.0,1.2246467991473532e-16
2022-06-29,2022,6,2,550,Semester_Break,Mid,0.0,0,0,1.0,42.8,0.0,29,41,49,42.0,50.0,49.333333333333336,-1.0,1.2246467991473532e-16
2022-06-30,2022,6,3,550,Semester_Break,Mid,0.0,1,0,1.05,44.3,0.0,30,43,51,49.0,50.0,47.333333333333336,-1.0,1.2246467991473532e-16
2022-07-01,2022,7,4,550,Semester_Break,Mid,0.0,1,1,1.15,41.7,0.0,36,51,60,51.0,58.0,53.333333333333336,-0.8660254037844388,-0.4999999999999997
2022-07-02,2022,7,5,550,Semester_Break,Mid,0.0,0,0,1.05,45.2,0.0,20,45,51,60.0,54.0,54.0,-0.8660254037844388,-0.4999999999999997
2022-07-03,2022,7,6,550,Semester_Break,Mid,0.0,1,1,1.2,45.3,39.4,15,46,52,51.0,57.0,54.333333333333336,-0.8660254037844388,-0.4999999999999997
2022-07-04,2022,7,0,550,Semester_Break,Mid,0.0,1,1,1.1,43.5,0.0,31,44,52,52.0,57.0,51.666666666666664,-0.8660254037844388,-0.4999999999999997
2022-07-05,2022,7,1,550,Semester_Break,Mid,0.0,0,0,0.85,46.5,0.0,25,35,42,52.0,42.0,48.666666666666664,-0.8660254037844388,-0.4999999999999997
2022-07-06,2022,7,2,550,Semester_Break,Mid,0.0,0,0,1.0,46.7,13.6,25,43,51,42.0,49.0,48.333333333333336,-0.8660254037844388,-0.4999999999999997
2022-07-07,2022,7,3,550,Semester_Break,Mid,0.0,1,0,1.05,46.1,0.0,31,45,53,51.0,51.0,48.666666666666664,-0.8660254037844388,-0.4999999999999997
2022-07-08,2022,7,4,550,Semester_Break,Mid,0.0,1,1,1.15,45.0,24.4,23,39,46,53.0,60.0,50.0,-0.8660254037844388,-0.4999999999999997
2022-07-09,2022,7,5,550,Semester_Break,Mid,0.0,0,0,1.05,48.1,0.0,20,45,51,46.0,51.0,50.0,-0.8660254037844388,-0.4999999999999997
2022-07-10,2022,7,6,550,Semester_Break,Mid,0.0,1,1,1.2,47.5,0.0,24,54,61,51.0,52.0,52.666666666666664,-0.8660254037844388,-0.4999999999999997
2022-07-11,2022,7,0,550,Semester_Break,Mid,0.0,1,1,1.1,42.2,0.0,33,47,56,61.0,52.0,56.0,-0.8660254037844388,-0.4999999999999997
2022-07-12,2022,7,1,550,Semester_Break,Mid,0.0,0,0,0.85,44.3,0.0,26,37,44,56.0,42.0,53.666666666666664,-0.8660254037844388,-0.4999999999999997
2022-07-13,2022,7,2,550,Semester_Break,Mid,0.0,0,0,1.0,43.8,0.0,31,44,52,44.0,51.0,50.666666666666664,-0.8660254037844388,-0.4999999999999997
2022-07-14,2022,7,3,550,Semester_Break,Mid,0.0,1,0,1.05,42.3,0.0,30,42,50,52.0,53.0,48.666666666666664,-0.8660254037844388,-0.4999999999999997
2022-07-15,2022,7,4,550,Semester_Break,Mid,0.0,1,1,1.15,43.6,13.5,29,50,59,50.0,46.0,53.666666666666664,-0.8660254037844388,-0.4999999999999997
2022-07-16,2022,7,5,550,Semester_Break,Mid,0.0,0,0,1.05,46.8,0.0,20,45,50,59.0,51.0,53.0,-0.8660254037844388,-0.4999999999999997
2022-07-17,2022,7,6,550,Semester_Break,Mid,0.0,1,1,1.2,42.0,26.1,15,45,51,50.0,61.0,53.333333333333336,-0.8660254037844388,-0.4999999999999997
2022-07-18,2022,7,0,550,Semester_Break,Mid,0.0,1,1,1.1,48.6,0.0,31,44,52,51.0,56.0,51.0,-0.8660254037844388,-0.4999999999999997
2022-07-19,2022,7,1,550,Semester_Break,Mid,0.0,0,0,0.85,45.0,25.8,17,28,34,52.0,44.0,45.666666666666664,-0.8660254037844388,-0.4999999999999997
2022-07-20,2022,7,2,550,Semester_Break,Mid,0.0,0,0,1.0,42.0,0.0,28,39,47,34.0,52.0,44.333333333333336,-0.8660254037844388,-0.4999999999999997
2022-07-21,2022,7,3,550,Regular,Mid,0.0,1,0,1.05,46.4,29.0,182,310,365,47.0,50.0,148.66666666666666,-0.8660254037844388,-0.4999999999999997
2022-07-22,2022,7,4,550,Regular,Mid,0.0,1,1,1.15,42.2,0.0,280,396,467,365.0,59.0,293.0,-0.8660254037844388,-0.4999999999999997
2022-07-23,2022,7,5,550,Regular,Mid,0.0,0,0,1.05,43.2,0.0,175,394,438,467.0,50.0,423.3333333333333,-0.8660254037844388,-0.4999999999999997
2022-07-24,2022,7,6,550,Regular,Mid,0.0,1,1,1.2,44.6,0.0,201,452,503,438.0,51.0,469.3333333333333,-0.8660254037844388,-0.4999999999999997
2022-07-25,2022,7,0,550,Regular,Mid,0.0,1,1,1.1,47.5,0.0,270,382,450,503.0,52.0,463.6666666666667,-0.8660254037844388,-0.4999999999999997
2022-07-26,2022,7,1,550,Regular,Mid,0.0,0,0,0.85,42.3,0.0,213,302,356,450.0,34.0,436.3333333333333,-0.8660254037844388,-0.4999999999999997
2022-07-27,2022,7,2,550,Regular,Mid,0.0,0,0,1.0,46.0,7.1,240,340,401,356.0,47.0,402.3333333333333,-0.8660254037844388,-0.4999999999999997
2022-07-28,2022,7,3,550,Regular,Mid,0.0,1,0,1.05,46.6,0.0,267,379,446,401.0,365.0,401.0,-0.8660254037844388,-0.4999999999999997
2022-07-29,2022,7,4,550,Regular,Mid,0.0,1,1,1.15,44.7,0.0,285,403,475,446.0,467.0,440.6666666666667,-0.8660254037844388,-0.4999999999999997
2022-07-30,2022,7,5,550,Regular,Mid,0.0,0,0,1.05,42.7,0.0,176,396,440,475.0,438.0,453.6666666666667,-0.8660254037844388,-0.4999999999999997
2022-07-31,2022,7,6,550,Regular,Mid,0.0,1,1,1.2,41.6,0.0,206,464,516,440.0,503.0,477.0,-0.8660254037844388,-0.4999999999999997
2022-08-01,2022,8,0,550,Regular,Start,0.0,1,1,1.1,46.4,19.5,192,327,385,516.0,450.0,447.0,-0.5000000000000004,-0.8660254037844384
2022-08-02,2022,8,1,550,Regular,Start,0.0,0,0,0.85,41.9,59.7,153,260,307,385.0,356.0,402.6666666666667,-0.5000000000000004,-0.8660254037844384
2022-08-03,2022,8,2,550,Regular,Start,0.0,0,0,1.0,41.7,0.0,248,351,414,307.0,401.0,368.6666666666667,-0.5000000000000004,-0.8660254037844384
2022-08-04,2022,8,3,550,Regular,Start,0.0,1,0,1.05,45.2,54.6,184,313,369,414.0,446.0,363.3333333333333,-0.5000000000000004,-0.8660254037844384
2022-08-05,2022,8,4,550,Regular,Start,0.0,1,1,1.15,45.1,0.0,276,391,460,369.0,475.0,414.3333333333333,-0.5000000000000004,-0.8660254037844384
2022-08-06,2022,8,5,550,Regular,Start,0.0,0,0,1.05,45.3,41.4,105,315,350,460.0,440.0,393.0,-0.5000000000000004,-0.8660254037844384
2022-08-07,2022,8,6,550,Regular,Start,0.0,1,1,1.2,41.8,0.0,191,431,479,350.0,516.0,429.6666666666667,-0.5000000000000004,-0.8660254037844384
2022-08-08,2022,8,0,550,Regular,Start,0.0,1,1,1.1,43.6,0.0,267,379,446,479.0,385.0,425.0,-0.5000000000000004,-0.8660254037844384
2022-08-09,2022,8,1,550,Regular,Start,0.0,0,0,0.85,46.5,0.0,212,300,354,446.0,307.0,426.3333333333333,-0.5000000000000004,-0.8660254037844384
2022-08-10,2022,8,2,550,Regular,Start,0.0,0,0,1.0,45.8,0.0,249,352,415,354.0,414.0,405.0,-0.5000000000000004,-0.8660254037844384
2022-08-11,2022,8,3,550,Regular,Start,0.0,1,0,1.05,45.0,9.2,253,358,422,415.0,369.0,397.0,-0.5000000000000004,-0.8660254037844384
2022-08-12,2022,8,4,550,Regular,Start,0.0,1,1,1.15,41.6,43.8,209,355,418,422.0,460.0,418.3333333333333,-0.5000000000000004,-0.8660254037844384
2022-08-13,2022,8,5,550,Regular,Start,0.0,0,0,1.05,44.8,0.0,165,372,414,418.0,350.0,418.0,-0.5000000000000004,-0.8660254037844384
2022-08-14,2022,8,6,550,Flight_Risk,Start,0.0,1,1,1.2,43.7,0.0,142,319,355,414.0,479.0,395.6666666666667,-0.5000000000000004,-0.8660254037844384
2022-08-15,2022,8,0,550,Holiday,Start,0.0,1,1,1.1,39.6,0.0,27,39,46,355.0,446.0,271.6666666666667,-0.5000000000000004,-0.8660254037844384
2022-08-16,2022,8,1,550,Regular,Start,0.0,0,0,0.85,39.2,0.0,199,283,333,46.0,354.0,244.66666666666666,-0.5000000000000004,-0.8660254037844384
2022-08-17,2022,8,2,550,Regular,Start,0.0,0,0,1.0,39.5,0.0,255,361,425,333.0,415.0,268.0,-0.5000000000000004,-0.8660254037844384
2022-08-18,2022,8,3,550,Regular,Start,0.0,1,0,1.05,43.3,29.8,181,308,363,425.0,422.0,373.6666666666667,-0.5000000000000004,-0.8660254037844384
2022-08-19,2022,8,4,550,Regular,Start,0.0,1,1,1.15,45.7,0.0,292,414,488,363.0,418.0,425.3333333333333,-0.5000000000000004,-0.8660254037844384
2022-08-20,2022,8,5,550,Regular,Start,0.0,0,0,1.05,42.5,0.0,179,403,448,488.0,414.0,433.0,-0.5000000000000004,-0.8660254037844384
2022-08-21,2022,8,6,550,Regular,Start,0.0,1,1,1.2,39.7,0.0,198,445,495,448.0,355.0,477.0,-0.5000000000000004,-0.8660254037844384
2022-08-22,2022,8,0,550,Regular,Start,0.0,1,1,1.1,44.4,37.4,188,319,376,495.0,46.0,439.6666666666667,-0.5000000000000004,-0.8660254037844384
2022-08-23,2022,8,1,550,Regular,Start,0.0,0,0,0.85,45.1,0.0,213,302,356,376.0,333.0,409.0,-0.5000000000000004,-0.8660254037844384
2022-08-24,2022,8,2,550,Regular,Start,0.0,0,0,1.0,45.6,10.4,213,362,427,356.0,425.0,386.3333333333333,-0.5000000000000004,-0.8660254037844384
2022-08-25,2022,8,3,550,Regular,Start,0.0,1,0,1.05,42.6,0.0,246,349,411,427.0,363.0,398.0,-0.5000000000000004,-0.8660254037844384
2022-08-26,2022,8,4,550,Regular,Start,0.0,1,1,1.15,41.7,0.0,274,388,457,411.0,488.0,431.6666666666667,-0.5000000000000004,-0.8660254037844384
2022-08-27,2022,8,5,550,Regular,Start,0.0,0,0,1.05,41.3,0.0,177,399,444,457.0,448.0,437.3333333333333,-0.5000000000000004,-0.8660254037844384
2022-08-28,2022,8,6,550,Regular,Start,0.0,1,1,1.2,44.2,0.0,194,437,486,444.0,495.0,462.3333333333333,-0.5000000000000004,-0.8660254037844384
2022-08-29,2022,8,0,550,Regular,Start,0.0,1,1,1.1,39.1,0.0,280,396,467,486.0,376.0,465.6666666666667,-0.5000000000000004,-0.8660254037844384
2022-08-30,2022,8,1,550,Regular,Start,0.0,0,0,0.85,43.9,0.0,216,306,360,467.0,356.0,437.6666666666667,-0.5000000000000004,-0.8660254037844384
2022-08-31,2022,8,2,550,Regular,Start,0.0,0,0,1.0,45.1,0.0,237,335,395,360.0,427.0,407.3333333333333,-0.5000000000000004,-0.8660254037844384
2022-09-01,2022,9,3,550,Regular,Mid,0.0,1,0,1.05,37.4,0.0,252,357,421,395.0,411.0,392.0,-1.8369701987210297e-16,-1.0
2022-09-02,2022,9,4,550,Regular,Mid,0.0,1,1,1.15,34.3,14.4,233,396,467,421.0,457.0,427.6666666666667,-1.8369701987210297e-16,-1.0
2022-09-03,2022,9,5,550,Regular,Mid,0.0,0,0,1.05,41.4,0.0,169,381,424,467.0,444.0,437.3333333333333,-1.8369701987210297e-16,-1.0
2022-09-04,2022,9,6,550,Regular,Mid,0.0,1,1,1.2,33.5,0.0,194,437,486,424.0,486.0,459.0,-1.8369701987210297e-16,-1.0
2022-09-05,2022,9,0,550,Regular,Mid,0.0,1,1,1.1,38.6,0.0,284,402,474,486.0,467.0,461.3333333333333,-1.8369701987210297e-16,-1.0
2022-09-06,2022,9,1,550,Regular,Mid,0.0,0,0,0.85,37.5,0.0,214,304,358,474.0,360.0,439.3333333333333,-1.8369701987210297e-16,-1.0
2022-09-07,2022,9,2,550,Regular,Mid,0.0,0,0,1.0,39.4,0.0,237,335,395,358.0,395.0,409.0,-1.8369701987210297e-16,-1.0
2022-09-08,2022,9,3,550,Regular,Mid,0.0,1,0,1.05,39.0,0.0,265,376,443,395.0,421.0,398.6666666666667,-1.8369701987210297e-16,-1.0
2022-09-09,2022,9,4,550,Regular,Mid,0.0,1,1,1.15,34.3,0.0,291,412,485,443.0,467.0,441.0,-1.8369701987210297e-16,-1.0
2022-09-10,2022,9,5,550,Regular,Mid,0.0,0,0,1.05,34.9,10.4,130,390,434,485.0,424.0,454.0,-1.8369701987210297e-16,-1.0
2022-09-11,2022,9,6,550,Regular,Mid,0.0,1,1,1.2,40.6,0.0,197,443,493,434.0,486.0,470.6666666666667,-1.8369701987210297e-16,-1.0
2022-09-12,2022,9,0,550,Regular,Mid,0.0,1,1,1.1,40.6,0.0,259,367,432,493.0,474.0,453.0,-1.8369701987210297e-16,-1.0
2022-09-13,2022,9,1,550,Regular,Mid,0.0,0,0,0.85,40.1,0.0,207,293,345,432.0,358.0,423.3333333333333,-1.8369701987210297e-16,-1.0
2022-09-14,2022,9,2,550,Regular,Mid,0.0,0,0,1.0,33.6,0.0,246,348,410,345.0,395.0,395.6666666666667,-1.8369701987210297e-16,-1.0
2022-09-15,2022,9,3,550,Regular,Mid,0.0,1,0,1.05,34.1,0.0,256,363,428,410.0,443.0,394.3333333333333,-1.8369701987210297e-16,-1.0
2022-09-16,2022,9,4,550,Regular,Mid,0.0,1,1,1.15,35.9,0.0,291,412,485,428.0,485.0,441.0,-1.8369701987210297e-16,-1.0
2022-09-17,2022,9,5,550,Regular,Mid,0.0,0,0,1.05,37.4,0.0,168,378,420,485.0,434.0,444.3333333333333,-1.8369701987210297e-16,-1.0
2022-09-18,2022,9,6,550,Regular,Mid,0.0,1,1,1.2,41.1,5.9,192,433,482,420.0,493.0,462.3333333333333,-1.8369701987210297e-16,-1.0
2022-09-19,2022,9,0,550,Regular,Mid,0.0,1,1,1.1,34.3,0.0,283,402,473,482.0,432.0,458.3333333333333,-1.8369701987210297e-16,-1.0
2022-09-20,2022,9,1,550,Regular,Mid,0.0,0,0,0.85,38.5,0.0,217,307,362,473.0,345.0,439.0,-1.8369701987210297e-16,-1.0
2022-09-21,2022,9,2,550,Regular,Mid,0.0,0,0,1.0,38.8,0.0,238,338,398,362.0,410.0,411.0,-1.8369701987210297e-16,-1.0
2022-09-22,2022,9,3,550,Regular,Mid,0.0,1,0,1.05,34.5,51.9,178,302,356,398.0,428.0,372.0,-1.8369701987210297e-16,-1.0
2022-09-23,2022,9,4,550,Regular,Mid,0.0,1,1,1.15,37.6,0.0,291,412,485,356.0,485.0,413.0,-1.8369701987210297e-16,-1.0
2022-09-24,2022,9,5,550,Regular,Mid,0.0,0,0,1.05,40.5,0.0,170,384,427,485.0,420.0,422.6666666666667,-1.8369701987210297e-16,-1.0
2022-09-25,2022,9,6,550,Regular,Mid,0.0,1,1,1.2,35.1,0.0,197,443,493,427.0,482.0,468.3333333333333,-1.8369701987210297e-16,-1.0
2022-09-26,2022,9,0,550,Regular,Mid,0.0,1,1,1.1,36.6,47.6,199,339,399,493.0,473.0,439.6666666666667,-1.8369701987210297e-16,-1.0
2022-09-27,2022,9,1,550,Regular,Mid,0.0,0,0,0.85,37.6,49.2,153,260,306,399.0,362.0,399.3333333333333,-1.8369701987210297e-16,-1.0
2022-09-28,2022,9,2,550,Regular,Mid,0.0,0,0,1.0,40.3,41.2,171,290,342,306.0,398.0,349.0,-1.8369701987210297e-16,-1.0
2022-09-29,2022,9,3,550,Regular,Mid,0.0,1,0,1.05,40.6,0.0,262,371,437,342.0,356.0,361.6666666666667,-1.8369701987210297e-16,-1.0
2022-09-30,2022,9,4,550,Regular,Mid,0.0,1,1,1.15,34.6,0.0,281,398,469,437.0,485.0,416.0,-1.8369701987210297e-16,-1.0
2022-10-01,2022,10,5,550,Flight_Risk,Mid,0.0,0,0,1.05,29.0,0.0,125,282,314,469.0,427.0,406.6666666666667,0.5000000000000001,-0.8660254037844386
2022-10-02,2022,10,6,550,Holiday,Mid,0.0,1,1,1.2,26.8,0.0,18,42,47,314.0,493.0,276.6666666666667,0.5000000000000001,-0.8660254037844386
2022-10-03,2022,10,0,550,Regular,Mid,0.0,1,1,1.1,33.6,0.0,283,401,472,47.0,399.0,277.6666666666667,0.5000000000000001,-0.8660254037844386
2022-10-04,2022,10,1,550,Regular,Mid,0.0,0,0,0.85,26.9,0.0,205,290,342,472.0,306.0,287.0,0.5000000000000001,-0.8660254037844386
2022-10-05,2022,10,2,550,Regular,Mid,0.0,0,0,1.0,26.6,0.0,256,363,428,342.0,342.0,414.0,0.5000000000000001,-0.8660254037844386
2022-10-06,2022,10,3,550,Regular,Mid,0.0,1,0,1.05,29.2,0.0,250,354,417,428.0,437.0,395.6666666666667,0.5000000000000001,-0.8660254037844386
2022-10-07,2022,10,4,550,Regular,Mid,0.0,1,1,1.15,31.0,0.0,292,414,488,417.0,469.0,444.3333333333333,0.5000000000000001,-0.8660254037844386
2022-10-08,2022,10,5,550,Regular,Mid,0.0,0,0,1.05,29.9,0.0,179,404,449,488.0,314.0,451.3333333333333,0.5000000000000001,-0.8660254037844386
